Country,Region_Province,Institution,Program,Duration_months,Field_relevance,Intl_tuition_CAD_verified,Budget_tier,Poststudy_work_months,Poststudy_pathway_name,Verified_source_URL,Notes
Ireland,Cork,University College Cork,MSc in Accounting and Performance Analytics,12,Analytics,28959,Yes,24,Stamp 1G,https://www.ucc.ie/en/ckl05/,"Non-EU tuition €19,700 (2025–26 schedule); €207 capitation may apply separately; English-taught Level 9."
Ireland,Cork,University College Cork,MSc in Human Resource Management,12,Management,29238,Yes,24,Stamp 1G,https://www.ucc.ie/en/study/postgrad/taughtcourses/masters/humanresourcemanagement/,"Non-EU tuition €19,890 (2025–26 schedule); €207 capitation may apply separately; English-taught Level 9."
Ireland,Limerick,University of Limerick,MSc in Business Analytics,12,Analytics,29988,Yes,24,Stamp 1G,https://www.ul.ie/gps/courses/business-analytics-msc,"Non-EU 2026–27 fee €20,400 incl. student levy per UL fee schedule; 1-year full-time."
Ireland,Galway,University of Galway,MSc in Digital Marketing,12,Business,30708,Borderline,24,Stamp 1G,https://www.universityofgalway.ie/business-public-policy-law/cairnes/courses/taught/digitalmarketingmsc/,"International (non-EU) fee €20,890 p.a. incl. levy per 2026/27 postgraduate fee schedule; Level 9."
Ireland,Galway,University of Galway,MSc (Marketing Management),12,Business,30708,Borderline,24,Stamp 1G,https://www.universityofgalway.ie/courses/taught-postgraduate-courses/marketing-management.html,"International (non-EU) fee €20,890 p.a. incl. levy per 2026/27 postgraduate fee schedule; Level 9."
Ireland,Galway,University of Galway,MSc in Business Analytics,12,Analytics,31811,Borderline,24,Stamp 1G,https://www.universityofgalway.ie/business-public-policy-law/cairnes/courses/taught/businessanalyticsmsc/,"International (non-EU) fee €21,640 p.a. incl. levy per 2026/27 postgraduate fee schedule; Level 9."
Ireland,Galway,University of Galway,MSc in International Management,12,Management,31811,Borderline,24,Stamp 1G,https://www.universityofgalway.ie/courses/taught-postgraduate-courses/international-management.html,"International (non-EU) fee €21,640 p.a. incl. levy per 2026/27 postgraduate fee schedule; Level 9."
Ireland,Galway,University of Galway,MSc in Human Resource Management,12,Management,31811,Borderline,24,Stamp 1G,https://www.universityofgalway.ie/courses/taught-postgraduate-courses/human-resource-management.html,"International (non-EU) fee €21,640 p.a. incl. levy per 2026/27 postgraduate fee schedule; Level 9."
Ireland,Cork,University College Cork,MSc in Business Analytics,12,Analytics,32781,Premium_OK,24,Stamp 1G,https://www.ucc.ie/en/ckl51/,"Non-EU tuition €22,300 (2025–26 schedule); €207 capitation may apply separately; English-taught Level 9."
Ireland,Cork,University College Cork,MSc in Management and Marketing,12,Management,32781,Premium_OK,24,Stamp 1G,https://www.ucc.ie/en/ckl22/,"Non-EU tuition €22,300 (2025–26 schedule); €207 capitation may apply separately; English-taught Level 9."
Ireland,Dublin,Dublin City University,MSc in Business Analytics,12,Analytics,33810,Premium_OK,24,Stamp 1G,https://business.dcu.ie/course/msc-in-business-analytics/,"Non-EU fee €23,000 per annum per DCU 2026–27 schedule; NFQ Level 9; English medium."
Ireland,Dublin,Dublin City University,MSc in Finance,12,Business,33810,Premium_OK,24,Stamp 1G,https://business.dcu.ie/course/finance/,"Non-EU fee €23,000 per annum per DCU 2026–27 schedule; NFQ Level 9; English medium."
Ireland,Dublin,Dublin City University,MSc in Management (Business),12,Management,33810,Premium_OK,24,Stamp 1G,https://business.dcu.ie/course/management-business/,"Non-EU fee €23,000 per annum per DCU 2026–27 schedule; NFQ Level 9; English medium."
Ireland,Dublin,Dublin City University,MSc in Management (Strategy),12,Management,33810,Premium_OK,24,Stamp 1G,https://business.dcu.ie/course/management-strategy/,"Non-EU fee €23,000 per annum per DCU 2026–27 schedule; NFQ Level 9; English medium."
Ireland,Dublin,Dublin City University,MSc in Human Resource Management,12,Management,33810,Premium_OK,24,Stamp 1G,https://business.dcu.ie/course/human-resource-management/,"Non-EU fee €23,000 per annum per DCU 2026–27 schedule; NFQ Level 9; English medium."
Ireland,Dublin,University College Dublin (Michael Smurfit Graduate Business School),MSc International Business,12,Business,35089,Premium_OK,24,Stamp 1G,https://hub.ucd.ie/usis/!W_HU_MENU.P_PUBLISH?MAJR=B263&p_tag=PROG,"Non-EU year-1 tuition €23,870 per UCD programme hub (Sept 2026 intake); continuation fee if programme extended; English-taught Level 9."
Ireland,Dublin,University College Dublin (Michael Smurfit Graduate Business School),MSc Marketing,12,Business,35089,Premium_OK,24,Stamp 1G,https://hub.ucd.ie/usis/!W_HU_MENU.P_PUBLISH?MAJR=B259&p_tag=PROG,"Non-EU year-1 tuition €23,870 per UCD programme hub (Sept 2026 intake); continuation fee if programme extended; English-taught Level 9."
Ireland,Dublin,University College Dublin (Michael Smurfit Graduate Business School),MSc Strategic Management,12,Management,35089,Premium_OK,24,Stamp 1G,https://hub.ucd.ie/usis/!W_HU_MENU.P_PUBLISH?MAJR=B715&p_tag=PROG,"Non-EU year-1 tuition €23,870 per UCD programme hub (Sept 2026 intake); continuation fee if programme extended; English-taught Level 9."
Ireland,Dublin,University College Dublin (Michael Smurfit Graduate Business School),MSc Accounting & Financial Management,12,Business,35089,Premium_OK,24,Stamp 1G,https://hub.ucd.ie/usis/!W_HU_MENU.P_PUBLISH?MAJR=B714&p_tag=PROG,"Non-EU year-1 tuition €23,870 per UCD programme hub (Sept 2026 intake); continuation fee if programme extended; English-taught Level 9."
Ireland,Dublin,Trinity College Dublin,MSc in Business Analytics & AI for Management,12,Analytics,35206,Premium_OK,24,Stamp 1G,https://www.tcd.ie/business/programmes/masters-programmes/msc-in-business-analytics-and-ai-for-management/fees/,"Non-EU €23,950 tuition 2026/27 per Trinity Business School; student levies extra (~€311 in 2025/26); Stamp 1G requires on-campus award."
Ireland,Dublin,Trinity College Dublin,MSc in Management,12,Management,35280,Premium_OK,24,Stamp 1G,https://www.tcd.ie/business/programmes/masters-programmes/msc-in-management/fees/,"Non-EU €24,000 tuition 2026/27 per Trinity Business School; student levies extra (~€311 in 2025/26); Stamp 1G requires on-campus award."
Ireland,Dublin,Trinity College Dublin,MSc in Marketing,12,Business,35280,Premium_OK,24,Stamp 1G,https://www.tcd.ie/business/programmes/masters-programmes/msc-in-marketing/fees/,"Non-EU €24,000 tuition 2026/27 per Trinity Business School; student levies extra (~€311 in 2025/26); Stamp 1G requires on-campus award."
Ireland,Dublin,Trinity College Dublin,MSc in Human Resource Management,12,Management,35280,Premium_OK,24,Stamp 1G,https://www.tcd.ie/business/programmes/masters-programmes/msc-in-human-resource-management/fees/,"Non-EU €24,000 tuition 2026/27 per Trinity Business School; student levies extra (~€311 in 2025/26); Stamp 1G requires on-campus award."
Ireland,Dublin,Trinity College Dublin,MSc in International Management,12,Management,36015,Premium_OK,24,Stamp 1G,https://www.tcd.ie/business/programmes/masters-programmes/msc-in-international-management/fees/,"Non-EU €24,500 tuition 2026/27 per Trinity Business School; student levies extra (~€311 in 2025/26); Stamp 1G requires on-campus award."
Italy,Emilia-Romagna,University of Bologna,Laurea Magistrale in Applied Economics and Markets,24,Economics,11760,Yes,12,Permesso di soggiorno per ricerca lavoro o imprenditorialità (Art. 39-bis.1 TUI),https://dse.unibo.it/en/teaching/degree,"Indian BBA: CIMEA/ENIC-NARIC diploma recognition; pre-enrollment via Universitaly where required; study visa + permesso per motivi di studio; English B2 typical. Tuition: ISEE/contribution bands for public unis; 2-yr total uses €8,000 planning ceiling (2×€4,000/yr per BRIEF)."
Italy,Emilia-Romagna,University of Bologna,Laurea Magistrale in Economics and Econometrics,24,Economics,11760,Yes,12,Permesso di soggiorno per ricerca lavoro o imprenditorialità (Art. 39-bis.1 TUI),https://www.unibo.it/en/study/second-cycle-degree/programme/2025/6757,"Indian BBA: CIMEA/ENIC-NARIC diploma recognition; pre-enrollment via Universitaly where required; study visa + permesso per motivi di studio; English B2 typical. Tuition: ISEE/contribution bands for public unis; 2-yr total uses €8,000 planning ceiling (2×€4,000/yr per BRIEF)."
Italy,Emilia-Romagna,University of Bologna,Laurea Magistrale in Economics and Public Policy,24,Economics,11760,Yes,12,Permesso di soggiorno per ricerca lavoro o imprenditorialità (Art. 39-bis.1 TUI),https://dse.unibo.it/en/teaching/degree,"Indian BBA: CIMEA/ENIC-NARIC diploma recognition; pre-enrollment via Universitaly where required; study visa + permesso per motivi di studio; English B2 typical. Tuition: ISEE/contribution bands for public unis; 2-yr total uses €8,000 planning ceiling (2×€4,000/yr per BRIEF)."
Italy,Emilia-Romagna,University of Bologna,Laurea Magistrale in Health Economics and Management,24,Management,11760,Yes,12,Permesso di soggiorno per ricerca lavoro o imprenditorialità (Art. 39-bis.1 TUI),https://dse.unibo.it/en/teaching/degree,"Indian BBA: CIMEA/ENIC-NARIC diploma recognition; pre-enrollment via Universitaly where required; study visa + permesso per motivi di studio; English B2 typical. Tuition: ISEE/contribution bands for public unis; 2-yr total uses €8,000 planning ceiling (2×€4,000/yr per BRIEF)."
Italy,Emilia-Romagna,University of Bologna,Laurea Magistrale in Resource Economics and Sustainable Development,24,Economics,11760,Yes,12,Permesso di soggiorno per ricerca lavoro o imprenditorialità (Art. 39-bis.1 TUI),https://dse.unibo.it/en/teaching/degree,"Indian BBA: CIMEA/ENIC-NARIC diploma recognition; pre-enrollment via Universitaly where required; study visa + permesso per motivi di studio; English B2 typical. Tuition: ISEE/contribution bands for public unis; 2-yr total uses €8,000 planning ceiling (2×€4,000/yr per BRIEF)."
Italy,Emilia-Romagna,University of Bologna,Laurea Magistrale in Tourism Economics and Management,24,Business,11760,Yes,12,Permesso di soggiorno per ricerca lavoro o imprenditorialità (Art. 39-bis.1 TUI),https://dse.unibo.it/en/teaching/degree,"Indian BBA: CIMEA/ENIC-NARIC diploma recognition; pre-enrollment via Universitaly where required; study visa + permesso per motivi di studio; English B2 typical. Tuition: ISEE/contribution bands for public unis; 2-yr total uses €8,000 planning ceiling (2×€4,000/yr per BRIEF)."
Italy,Emilia-Romagna,University of Bologna,Laurea Magistrale in International Management,24,Management,11760,Yes,12,Permesso di soggiorno per ricerca lavoro o imprenditorialità (Art. 39-bis.1 TUI),https://www.unibo.it/en/study/second-cycle-degree/programme/2025/6803,"Indian BBA: CIMEA/ENIC-NARIC diploma recognition; pre-enrollment via Universitaly where required; study visa + permesso per motivi di studio; English B2 typical. Tuition: ISEE/contribution bands for public unis; 2-yr total uses €8,000 planning ceiling (2×€4,000/yr per BRIEF)."
Italy,Emilia-Romagna,University of Bologna,"Laurea Magistrale in Law, Economics and Governance",24,Economics,11760,Yes,12,Permesso di soggiorno per ricerca lavoro o imprenditorialità (Art. 39-bis.1 TUI),https://corsi.unibo.it/2cycle/LawEconomicsGovernance,"Indian BBA: CIMEA/ENIC-NARIC diploma recognition; pre-enrollment via Universitaly where required; study visa + permesso per motivi di studio; English B2 typical. Tuition: ISEE/contribution bands for public unis; 2-yr total uses €8,000 planning ceiling (2×€4,000/yr per BRIEF)."
Italy,Emilia-Romagna,University of Bologna,Laurea Magistrale in Business Administration and Management,24,Business,11760,Yes,12,Permesso di soggiorno per ricerca lavoro o imprenditorialità (Art. 39-bis.1 TUI),https://scienzeaziendali.unibo.it/en/department/international-dimension,"Indian BBA: CIMEA/ENIC-NARIC diploma recognition; pre-enrollment via Universitaly where required; study visa + permesso per motivi di studio; English B2 typical. Tuition: ISEE/contribution bands for public unis; 2-yr total uses €8,000 planning ceiling (2×€4,000/yr per BRIEF)."
Italy,Emilia-Romagna,University of Bologna,Laurea Magistrale in Management for Social Economy,24,Management,11760,Yes,12,Permesso di soggiorno per ricerca lavoro o imprenditorialità (Art. 39-bis.1 TUI),https://scienzeaziendali.unibo.it/en/department/international-dimension,"Indian BBA: CIMEA/ENIC-NARIC diploma recognition; pre-enrollment via Universitaly where required; study visa + permesso per motivi di studio; English B2 typical. Tuition: ISEE/contribution bands for public unis; 2-yr total uses €8,000 planning ceiling (2×€4,000/yr per BRIEF)."
Italy,Veneto,Ca' Foscari University of Venice,Laurea Magistrale in International Management,24,Management,11760,Yes,12,Permesso di soggiorno per ricerca lavoro o imprenditorialità (Art. 39-bis.1 TUI),https://www.unive.it/web/en/13093/presentation,"Indian BBA: CIMEA/ENIC-NARIC diploma recognition; pre-enrollment via Universitaly where required; study visa + permesso per motivi di studio; English B2 typical. Tuition: ISEE/contribution bands for public unis; 2-yr total uses €8,000 planning ceiling (2×€4,000/yr per BRIEF)."
Italy,Veneto,Ca' Foscari University of Venice,"Laurea Magistrale in Economics, Finance and Sustainability",24,Economics,11760,Yes,12,Permesso di soggiorno per ricerca lavoro o imprenditorialità (Art. 39-bis.1 TUI),https://www.unive.it/web/en/12859/home,"Indian BBA: CIMEA/ENIC-NARIC diploma recognition; pre-enrollment via Universitaly where required; study visa + permesso per motivi di studio; English B2 typical. Tuition: ISEE/contribution bands for public unis; 2-yr total uses €8,000 planning ceiling (2×€4,000/yr per BRIEF)."
